SIMULATE-EX|Main PlantRoom|Done|4.1s
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:7.35272125882989 var2  n=8760 min=-198.224 max=-198.224 mean=-198.224
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:7.35272125882989 var3  n=8760 min=9.823 max=34.074 mean=16.681
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:7.35272125882989 var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:7.35272125882989 var5  n=8760 min=23.513 max=87.028 mean=53.601
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:7.35272125882989 var6  n=8760 min=4.093 max=23.187 mean=11.550
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:7.35272125882989 var7  n=8760 min=16.551 max=67.785 mean=32.978
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:7.35272125882989 var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-02|Junction:Junction Return->Junction:Junction Exhaust Air  var1  n=8760 min=63.000 max=63.000 mean=63.000
  DUCT MVHR-02|Junction:Junction Return->Junction:Junction Exhaust Air  var2  n=8760 min=0.000 max=0.000 mean=0.000
  DUCT MVHR-02|Junction:Junction Return->Junction:Junction Exhaust Air  var3  n=8760 min=11.925 max=33.103 mean=19.119
  DUCT MVHR-02|Junction:Junction Return->Junction:Junction Exhaust Air  var4  n=8760 min=0.003 max=0.015 mean=0.007
  DUCT MVHR-02|Junction:Junction Return->Junction:Junction Exhaust Air  var5  n=8760 min=21.514 max=80.970 mean=48.303
  DUCT MVHR-02|Junction:Junction Return->Junction:Junction Exhaust Air  var6  n=8760 min=5.492 max=23.184 mean=12.884
  DUCT MVHR-02|Junction:Junction Return->Junction:Junction Exhaust Air  var7  n=8760 min=19.250 max=67.804 mean=36.250
  DUCT MVHR-02|Junction:Junction Return->Junction:Junction Exhaust Air  var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-02|Damper:3.15233098071178->SystemZone:Bedroom 2_3          var1  n=8760 min=63.000 max=63.000 mean=63.000
  DUCT MVHR-02|Damper:3.15233098071178->SystemZone:Bedroom 2_3          var2  n=8760 min=201.184 max=201.184 mean=201.184
  DUCT MVHR-02|Damper:3.15233098071178->SystemZone:Bedroom 2_3          var3  n=8760 min=-5.900 max=30.600 mean=10.000
  DUCT MVHR-02|Damper:3.15233098071178->SystemZone:Bedroom 2_3          var4  n=8760 min=0.002 max=0.014 mean=0.006
